hour,from_station,to_station,line,direction,passenger_count,capacity_utilization_percent
7,219,220,4,forward,1368,9.77
7,220,219,4,backward,10209,72.92
7,220,221,4,forward,657,4.69
7,221,220,4,backward,4566,32.61
7,153,154,5,forward,2160,30.0
7,154,153,5,backward,16320,226.67
7,154,155,5,forward,1572,21.83
7,155,154,5,backward,13530,187.92
7,155,156,5,forward,1551,21.54
7,156,155,5,backward,13287,184.54
7,156,157,5,forward,1461,20.29
7,157,156,5,backward,12492,173.5
7,157,158,5,forward,1293,17.96
7,158,157,5,backward,11973,166.29
7,158,159,5,forward,969,13.46
7,159,158,5,backward,11340,157.5
7,159,160,5,forward,909,12.62
7,160,159,5,backward,11073,153.79
7,160,161,5,forward,882,12.25
7,161,160,5,backward,10929,151.79
7,161,162,5,forward,564,7.83
7,162,161,5,backward,6714,93.25
7,162,163,5,forward,456,6.33
7,163,162,5,backward,6276,87.17
7,163,164,5,forward,6,0.08
7,164,163,5,backward,75,1.04
7,106,185,6,forward,10851,193.77
7,106,61,6,backward,5874,104.89
7,136,216,6,backward,4911,87.7
7,136,61,6,forward,15861,283.23
7,185,106,6,backward,9339,166.77
7,185,63,6,forward,7626,136.18
7,216,136,6,forward,13704,244.71
7,216,59,6,backward,3915,69.91
7,232,64,6,backward,12066,215.46
7,232,65,6,forward,3087,55.12
7,242,57,6,backward,708,12.64
7,242,59,6,forward,9009,160.88
7,54,55,6,forward,1518,27.11
7,55,54,6,backward,207,3.7
7,55,56,6,forward,2466,44.04
7,56,55,6,backward,411,7.34
7,56,57,6,forward,4206,75.11
7,57,242,6,forward,5940,106.07
7,57,56,6,backward,588,10.5
7,59,216,6,forward,10476,187.07
7,59,242,6,backward,3873,69.16
7,61,106,6,forward,15810,282.32
7,61,136,6,backward,5892,105.21
7,63,185,6,backward,11529,205.88
7,63,64,6,forward,6825,121.88
7,64,232,6,forward,5838,104.25
7,64,63,6,backward,12114,216.32
7,65,232,6,backward,10722,191.46
7,65,66,6,forward,2913,52.02
7,66,65,6,backward,10578,188.89
7,66,67,6,forward,2529,45.16
7,67,66,6,backward,9936,177.43
7,67,68,6,forward,2208,39.43
7,68,67,6,backward,9435,168.48
7,68,69,6,forward,939,16.77
7,69,68,6,backward,7668,136.93
7,69,70,6,forward,747,13.34
7,70,69,6,backward,6426,114.75
7,70,71,6,forward,630,11.25
7,71,70,6,backward,5106,91.18
7,71,72,6,forward,399,7.12
7,72,71,6,backward,4224,75.43
7,72,73,6,forward,189,3.38
7,73,72,6,backward,2265,40.45
7,73,74,6,forward,63,1.12
7,74,73,6,backward,795,14.2
7,114,241,7,forward,2664,47.57
7,114,247,7,backward,1905,34.02
7,128,209,7,backward,5241,93.59
7,128,234,7,forward,1845,32.95
7,209,128,7,forward,1947,34.77
7,209,233,7,backward,4608,82.29
7,225,226,7,forward,783,13.98
7,226,225,7,backward,999,17.84
7,226,228,7,forward,1563,27.91
7,228,226,7,backward,2280,40.71
7,228,230,7,forward,2103,37.55
7,230,228,7,backward,3900,69.64
7,230,231,7,forward,2154,38.46
7,231,230,7,backward,4485,80.09
7,231,232,7,forward,2220,39.64
7,232,231,7,backward,4617,82.45
7,232,233,7,forward,1761,31.45
7,233,209,7,forward,2223,39.7
7,233,232,7,backward,4194,74.89
7,234,128,7,backward,5151,91.98
7,234,236,7,forward,2577,46.02
7,236,234,7,backward,4620,82.5
7,236,237,7,forward,3537,63.16
7,237,236,7,backward,3618,64.61
7,237,238,7,forward,4533,80.95
7,238,237,7,backward,2655,47.41
7,238,247,7,forward,5097,91.02
7,239,241,7,backward,2601,46.45
7,239,242,7,forward,2514,44.89
7,241,114,7,backward,2658,47.46
7,241,239,7,forward,2580,46.07
7,242,239,7,backward,2385,42.59
7,242,243,7,forward,540,9.64
7,243,242,7,backward,3564,63.64
7,243,244,7,forward,504,9.0
7,244,243,7,backward,2778,49.61
7,244,245,7,forward,375,6.7
7,245,244,7,backward,1905,34.02
7,247,114,7,forward,5073,90.59
7,247,238,7,backward,2016,36.0
8,100,101,1,forward,9117,108.54
8,100,99,1,backward,8442,150.75
8,101,100,1,backward,9483,169.34
8,101,102,1,forward,9216,109.71
8,102,101,1,backward,10749,191.95
8,102,103,1,forward,9270,110.36
8,103,102,1,backward,10911,194.84
8,103,104,1,forward,9813,116.82
8,104,103,1,backward,13398,239.25
8,104,105,1,forward,12015,143.04
8,105,104,1,backward,16188,289.07
8,105,106,1,forward,11589,137.96
8,106,105,1,backward,19209,343.02
8,106,107,1,forward,11889,141.54
8,107,106,1,backward,20076,358.5
8,107,108,1,forward,11049,131.54
8,108,107,1,backward,21630,386.25
8,108,109,1,forward,12285,146.25
8,109,108,1,backward,19362,345.75
8,109,132,1,forward,11736,139.71
8,110,111,1,forward,3,0.04
8,110,91,1,backward,210,3.75
8,111,110,1,backward,195,3.48
8,112,113,1,forward,7494,89.21
8,112,132,1,backward,21633,386.3
8,113,112,1,backward,23730,423.75
8,113,114,1,forward,4956,59.0
8,114,113,1,backward,25617,457.45
8,114,115,1,forward,4044,48.14
8,115,114,1,backward,23922,427.18
8,115,116,1,forward,3495,41.61
8,116,115,1,backward,23736,423.86
8,116,117,1,forward,2883,34.32
8,117,116,1,backward,21237,379.23
8,117,118,1,forward,2634,31.36
8,118,117,1,backward,18837,336.38
8,118,119,1,forward,2292,27.29
8,119,118,1,backward,15366,274.39
8,119,120,1,forward,1917,22.82
8,120,119,1,backward,11796,210.64
8,120,121,1,forward,993,11.82
8,121,120,1,backward,4188,74.79
8,121,122,1,forward,915,10.89
8,122,121,1,backward,4161,74.3
8,122,123,1,forward,480,5.71
8,123,122,1,backward,2136,38.14
8,123,92,1,forward,438,5.21
8,132,109,1,backward,21177,378.16
8,132,112,1,forward,11709,139.39
8,91,110,1,forward,36,0.43
8,91,92,1,backward,210,3.75
8,92,123,1,backward,1314,23.46
8,92,91,1,forward,36,0.43
8,95,96,1,forward,1959,23.32
8,96,95,1,backward,2487,44.41
8,96,97,1,forward,3378,40.21
8,97,96,1,backward,3702,66.11
8,97,98,1,forward,4212,50.14
8,98,97,1,backward,4686,83.68
8,98,99,1,forward,6333,75.39
8,99,100,1,forward,7305,86.96
8,99,98,1,backward,6336,113.14
8,125,126,2,forward,20364,145.46
8,125,153,2,backward,4656,33.26
8,126,125,2,backward,5358,38.27
8,126,127,2,forward,22089,157.78
8,127,126,2,backward,6564,46.89
8,127,128,2,forward,18831,134.51
8,128,127,2,backward,10965,78.32
8,128,129,2,forward,19524,139.46
8,129,128,2,backward,11241,80.29
8,129,130,2,forward,20307,145.05
8,130,129,2,backward,11016,78.69
8,130,131,2,forward,20025,143.04
8,131,130,2,backward,11367,81.19
8,131,132,2,forward,18351,131.08
8,132,131,2,backward,12768,91.2
8,132,133,2,forward,9882,70.59
8,133,132,2,backward,20859,148.99
8,133,134,2,forward,8199,58.56
8,134,133,2,backward,22530,160.93
8,134,135,2,forward,6423,45.88
8,135,134,2,backward,24702,176.44
8,135,136,2,forward,6186,44.19
8,136,135,2,backward,25209,180.06
8,136,137,2,forward,6183,44.16
8,137,136,2,backward,29097,207.84
8,137,138,2,forward,6117,43.69
8,138,137,2,backward,27321,195.15
8,138,139,2,forward,6177,44.12
8,139,138,2,backward,23169,165.49
8,139,140,2,forward,6009,42.92
8,140,139,2,backward,20625,147.32
8,140,141,2,forward,5559,39.71
8,141,140,2,backward,18993,135.66
8,141,142,2,forward,4965,35.46
8,142,141,2,backward,15807,112.91
8,142,143,2,forward,3717,26.55
8,143,142,2,backward,12549,89.64
8,143,144,2,forward,3177,22.69
8,144,143,2,backward,9693,69.24
8,144,145,2,forward,2268,16.2
8,145,144,2,backward,5994,42.81
8,153,125,2,forward,18738,133.84
8,104,182,3,backward,8865,73.88
8,104,183,3,forward,9405,78.38
8,170,171,3,forward,1077,8.97
8,171,170,3,backward,456,3.8
8,171,172,3,forward,2454,20.45
8,172,171,3,backward,798,6.65
8,172,175,3,forward,3321,27.68
8,175,172,3,backward,2241,18.68
8,175,176,3,forward,5076,42.3
8,176,175,3,backward,3549,29.58
8,176,177,3,forward,6024,50.2
8,177,176,3,backward,3822,31.85
8,177,178,3,forward,6792,56.6
8,178,177,3,backward,4287,35.73
8,178,179,3,forward,7629,63.58
8,179,178,3,backward,5106,42.55
8,179,180,3,forward,10452,87.1
8,180,179,3,backward,5538,46.15
8,180,181,3,forward,12810,106.75
8,181,180,3,backward,5397,44.98
8,181,182,3,forward,13077,108.97
8,182,104,3,forward,12852,107.1
8,182,181,3,backward,6777,56.47
8,183,104,3,backward,13635,113.62
8,183,184,3,forward,7776,64.8
8,184,183,3,backward,18825,156.88
8,184,185,3,forward,7467,62.22
8,185,184,3,backward,20610,171.75
8,185,211,3,forward,6075,50.62
8,186,211,3,backward,19629,163.58
8,186,247,3,forward,1473,12.28
8,188,189,3,forward,1578,13.15
8,188,247,3,backward,18942,157.85
8,189,188,3,backward,16860,140.5
8,189,190,3,forward,1482,12.35
8,190,189,3,backward,15780,131.5
8,190,191,3,forward,1284,10.7
8,191,190,3,backward,12840,107.0
8,191,192,3,forward,1035,8.62
8,192,191,3,backward,10152,84.6
8,192,193,3,forward,837,6.98
8,193,192,3,backward,8925,74.38
8,193,194,3,forward,399,3.33
8,194,193,3,backward,6288,52.4
8,211,185,3,backward,21387,178.22
8,211,186,3,forward,2133,17.77
8,247,186,3,backward,18714,155.95
8,247,188,3,forward,1494,12.45
8,108,135,4,forward,4296,30.69
8,108,212,4,backward,20436,145.97
8,127,208,4,backward,7848,56.06
8,127,209,4,forward,25812,184.37
8,135,108,4,backward,25047,178.91
8,135,216,4,forward,3576,25.54
8,154,201,4,backward,276,1.97
8,154,204,4,forward,960,6.86
8,201,154,4,forward,1989,14.21
8,202,203,4,backward,2418,17.27
8,202,206,4,forward,12045,86.04
8,203,202,4,forward,11997,85.69
8,203,205,4,backward,2301,16.44
8,204,154,4,backward,387,2.76
8,204,205,4,forward,3459,24.71
8,205,203,4,forward,11895,84.96
8,205,204,4,backward,867,6.19
8,206,202,4,backward,2454,17.53
8,206,207,4,forward,13071,93.36
8,207,206,4,backward,6984,49.89
8,207,208,4,forward,14484,103.46
8,208,127,4,forward,15459,110.42
8,208,207,4,backward,7476,53.4
8,209,127,4,backward,11640,83.14
8,209,210,4,forward,25185,179.89
8,210,209,4,backward,13227,94.48
8,210,211,4,forward,24192,172.8
8,211,210,4,backward,14727,105.19
8,211,212,4,forward,15261,109.01
8,212,108,4,forward,9846,70.33
8,212,211,4,backward,17526,125.19
8,216,135,4,backward,23751,169.65
8,216,217,4,forward,2238,15.99
8,217,216,4,backward,24171,172.65
8,217,218,4,forward,2076,14.83
8,218,217,4,backward,18876,134.83
8,218,219,4,forward,1635,11.68
8,219,218,4,backward,15195,108.54
8,219,220,4,forward,1101,7.86
8,220,219,4,backward,10341,73.86
8,220,221,4,forward,441,3.15
8,221,220,4,backward,4560,32.57
8,153,154,5,forward,2217,30.79
8,154,153,5,backward,14811,205.71
8,154,155,5,forward,1560,21.67
8,155,154,5,backward,11337,157.46
8,155,156,5,forward,1524,21.17
8,156,155,5,backward,11088,154.0
8,156,157,5,forward,1467,20.38
8,157,156,5,backward,10188,141.5
8,157,158,5,forward,1356,18.83
8,158,157,5,backward,9705,134.79
8,158,159,5,forward,1107,15.38
8,159,158,5,backward,9021,125.29
8,159,160,5,forward,1053,14.62
8,160,159,5,backward,8811,122.37
8,160,161,5,forward,1029,14.29
8,161,160,5,backward,8673,120.46
8,161,162,5,forward,648,9.0
8,162,161,5,backward,5160,71.67
8,162,163,5,forward,570,7.92
8,163,162,5,backward,4854,67.42
8,163,164,5,forward,6,0.08
8,164,163,5,backward,87,1.21
8,106,185,6,forward,11616,207.43
8,106,61,6,backward,6822,121.82
8,136,216,6,backward,5580,99.64
8,136,61,6,forward,17286,308.68
8,185,106,6,backward,10092,180.21
8,185,63,6,forward,8055,143.84
8,216,136,6,forward,14478,258.54
8,216,59,6,backward,4347,77.62
8,232,64,6,backward,11427,204.05
8,232,65,6,forward,2826,50.46
8,242,57,6,backward,876,15.64
8,242,59,6,forward,9348,166.93
8,54,55,6,forward,1275,22.77
8,55,54,6,backward,318,5.68
8,55,56,6,forward,2193,39.16
8,56,55,6,backward,546,9.75
8,56,57,6,forward,3774,67.39
8,57,242,6,forward,5400,96.43
8,57,56,6,backward,693,12.38
8,59,216,6,forward,10503,187.55
8,59,242,6,backward,4149,74.09
8,61,106,6,forward,17214,307.39
8,61,136,6,backward,6762,120.75
8,63,185,6,backward,11064,197.57
8,63,64,6,forward,7020,125.36
8,64,232,6,forward,5937,106.02
8,64,63,6,backward,11538,206.04
8,65,232,6,backward,10023,178.98
8,65,66,6,forward,2670,47.68
8,66,65,6,backward,9804,175.07
8,66,67,6,forward,2253,40.23
8,67,66,6,backward,8970,160.18
8,67,68,6,forward,1962,35.04
8,68,67,6,backward,8433,150.59
8,68,69,6,forward,1002,17.89
8,69,68,6,backward,6621,118.23
8,69,70,6,forward,792,14.14
8,70,69,6,backward,5448,97.29
8,70,71,6,forward,645,11.52
8,71,70,6,backward,4416,78.86
8,71,72,6,forward,399,7.12
8,72,71,6,backward,3678,65.68
8,72,73,6,forward,210,3.75
8,73,72,6,backward,1911,34.12
8,73,74,6,forward,87,1.55
8,74,73,6,backward,693,12.38
8,114,241,7,forward,2619,46.77
8,114,247,7,backward,2370,42.32
8,128,209,7,backward,4854,86.68
8,128,234,7,forward,2526,45.11
8,209,128,7,forward,2796,49.93
8,209,233,7,backward,4296,76.71
8,225,226,7,forward,837,14.95
8,226,225,7,backward,1041,18.59
8,226,228,7,forward,1818,32.46
8,228,226,7,backward,2118,37.82
8,228,230,7,forward,2517,44.95
8,230,228,7,backward,3546,63.32
8,230,231,7,forward,2619,46.77
8,231,230,7,backward,4104,73.29
8,231,232,7,forward,2748,49.07
8,232,231,7,backward,4284,76.5
8,232,233,7,forward,2316,41.36
8,233,209,7,forward,2970,53.04
8,233,232,7,backward,3915,69.91
8,234,128,7,backward,4911,87.7
8,234,236,7,forward,3141,56.09
8,236,234,7,backward,4488,80.14
8,236,237,7,forward,3825,68.3
8,237,236,7,backward,3678,65.68
8,237,238,7,forward,4698,83.89
8,238,237,7,backward,2940,52.5
8,238,247,7,forward,5205,92.95
8,239,241,7,backward,3060,54.64
8,239,242,7,forward,2358,42.11
8,241,114,7,backward,3057,54.59
8,241,239,7,forward,2451,43.77
8,242,239,7,backward,2748,49.07
8,242,243,7,forward,630,11.25
8,243,242,7,backward,3528,63.0
8,243,244,7,forward,552,9.86
8,244,243,7,backward,2766,49.39
8,244,245,7,forward,372,6.64
8,245,244,7,backward,1914,34.18
8,247,114,7,forward,5283,94.34
8,247,238,7,backward,2448,43.71
9,100,101,1,forward,9051,107.75
9,100,99,1,backward,6153,109.87
9,101,100,1,backward,7221,128.95
9,101,102,1,forward,9195,109.46
9,102,101,1,backward,7803,139.34
9,102,103,1,forward,9222,109.79
9,103,102,1,backward,7911,141.27
9,103,104,1,forward,9840,117.14
9,104,103,1,backward,8853,158.09
9,104,105,1,forward,12525,149.11
9,105,104,1,backward,10458,186.75
9,105,106,1,forward,12606,150.07
9,106,105,1,backward,12465,222.59
9,106,107,1,forward,13710,163.21
9,107,106,1,backward,12936,231.0
9,107,108,1,forward,13284,158.14
9,108,107,1,backward,13815,246.7
9,108,109,1,forward,15135,180.18
9,109,108,1,backward,12681,226.45
9,109,132,1,forward,14358,170.93
9,110,111,1,forward,6,0.07
9,110,91,1,backward,141,2.52
9,111,110,1,backward,132,2.36
9,112,113,1,forward,9492,113.0
9,112,132,1,backward,14928,266.57
9,113,112,1,backward,16773,299.52
9,113,114,1,forward,5208,62.0
9,114,113,1,backward,18939,338.2
9,114,115,1,forward,3891,46.32
9,115,114,1,backward,17325,309.38
9,115,116,1,forward,3201,38.11
9,116,115,1,backward,17280,308.57
9,116,117,1,forward,2592,30.86
9,117,116,1,backward,15558,277.82
9,117,118,1,forward,2283,27.18
9,118,117,1,backward,13875,247.77
9,118,119,1,forward,1983,23.61
9,119,118,1,backward,11250,200.89
9,119,120,1,forward,1614,19.21
9,120,119,1,backward,8715,155.62
9,120,121,1,forward,783,9.32
9,121,120,1,backward,3408,60.86
9,121,122,1,forward,774,9.21
9,122,121,1,backward,3345,59.73
9,122,123,1,forward,339,4.04
9,123,122,1,backward,1614,28.82
9,123,92,1,forward,288,3.43
9,132,109,1,backward,14523,259.34
9,132,112,1,forward,15510,184.64
9,91,110,1,forward,21,0.25
9,91,92,1,backward,141,2.52
9,92,123,1,backward,867,15.48
9,92,91,1,forward,21,0.25
9,95,96,1,forward,2082,24.79
9,96,95,1,backward,2187,39.05
9,96,97,1,forward,3537,42.11
9,97,96,1,backward,3024,54.0
9,97,98,1,forward,4434,52.79
9,98,97,1,backward,3666,65.46
9,98,99,1,forward,6462,76.93
9,99,100,1,forward,7500,89.29
9,99,98,1,backward,4818,86.04
9,125,126,2,forward,16584,118.46
9,125,153,2,backward,3738,26.7
9,126,125,2,backward,4266,30.47
9,126,127,2,forward,18417,131.55
9,127,126,2,backward,4986,35.61
9,127,128,2,forward,17853,127.52
9,128,127,2,backward,7878,56.27
9,128,129,2,forward,18363,131.16
9,129,128,2,backward,8043,57.45
9,129,130,2,forward,18978,135.56
9,130,129,2,backward,7890,56.36
9,130,131,2,forward,18831,134.51
9,131,130,2,backward,8073,57.66
9,131,132,2,forward,17346,123.9
9,132,131,2,backward,9672,69.09
9,132,133,2,forward,9249,66.06
9,133,132,2,backward,16623,118.74
9,133,134,2,forward,6573,46.95
9,134,133,2,backward,18867,134.76
9,134,135,2,forward,5412,38.66
9,135,134,2,backward,20652,147.51
9,135,136,2,forward,5304,37.89
9,136,135,2,backward,20838,148.84
9,136,137,2,forward,5235,37.39
9,137,136,2,backward,22950,163.93
9,137,138,2,forward,5118,36.56
9,138,137,2,backward,21630,154.5
9,138,139,2,forward,5031,35.94
9,139,138,2,backward,18687,133.48
9,139,140,2,forward,4836,34.54
9,140,139,2,backward,16956,121.11
9,140,141,2,forward,4443,31.74
9,141,140,2,backward,15570,111.21
9,141,142,2,forward,3807,27.19
9,142,141,2,backward,12999,92.85
9,142,143,2,forward,2859,20.42
9,143,142,2,backward,10503,75.02
9,143,144,2,forward,2430,17.36
9,144,143,2,backward,8127,58.05
9,144,145,2,forward,1662,11.87
9,145,144,2,backward,4929,35.21
9,153,125,2,forward,15048,107.49
9,104,182,3,backward,5859,48.83
9,104,183,3,forward,7002,58.35
9,170,171,3,forward,948,7.9
9,171,170,3,backward,405,3.38
9,171,172,3,forward,1944,16.2
9,172,171,3,backward,714,5.95
9,172,175,3,forward,2694,22.45
9,175,172,3,backward,1653,13.78
9,175,176,3,forward,3975,33.12
9,176,175,3,backward,2439,20.32
9,176,177,3,forward,4740,39.5
9,177,176,3,backward,2691,22.43
9,177,178,3,forward,5451,45.42
9,178,177,3,backward,3024,25.2
9,178,179,3,forward,6111,50.92
9,179,178,3,backward,3585,29.88
9,179,180,3,forward,8232,68.6
9,180,179,3,backward,3924,32.7
9,180,181,3,forward,9630,80.25
9,181,180,3,backward,4020,33.5
9,181,182,3,forward,9984,83.2
9,182,104,3,forward,10023,83.53
9,182,181,3,backward,4761,39.67
9,183,104,3,backward,8688,72.4
9,183,184,3,forward,6234,51.95
9,184,183,3,backward,11085,92.38
9,184,185,3,forward,6252,52.1
9,185,184,3,backward,11583,96.53
9,185,211,3,forward,5598,46.65
9,186,211,3,backward,11382,94.85
9,186,247,3,forward,1548,12.9
9,188,189,3,forward,1602,13.35
9,188,247,3,backward,11139,92.83
9,189,188,3,backward,10005,83.38
9,189,190,3,forward,1497,12.47
9,190,189,3,backward,9450,78.75
9,190,191,3,forward,1275,10.62
9,191,190,3,backward,7800,65.0
9,191,192,3,forward,1074,8.95
9,192,191,3,backward,6102,50.85
9,192,193,3,forward,843,7.03
9,193,192,3,backward,5295,44.12
9,193,194,3,forward,369,3.08
9,194,193,3,backward,3873,32.27
9,211,185,3,backward,12054,100.45
9,211,186,3,forward,2202,18.35
9,247,186,3,backward,10908,90.9
9,247,188,3,forward,1572,13.1
9,108,135,4,forward,4005,28.61
9,108,212,4,backward,15702,112.16
9,127,208,4,backward,8427,60.19
9,127,209,4,forward,17742,126.73
9,135,108,4,backward,18762,134.01
9,135,216,4,forward,3519,25.14
9,154,201,4,backward,231,1.65
9,154,204,4,forward,993,7.09
9,201,154,4,forward,1329,9.49
9,202,203,4,backward,1812,12.94
9,202,206,4,forward,9927,70.91
9,203,202,4,forward,9882,70.59
9,203,205,4,backward,1725,12.32
9,204,154,4,backward,288,2.06
9,204,205,4,forward,3018,21.56
9,205,203,4,forward,9777,69.84
9,205,204,4,backward,660,4.71
9,206,202,4,backward,1833,13.09
9,206,207,4,forward,9789,69.92
9,207,206,4,backward,7686,54.9
9,207,208,4,forward,10830,77.36
9,208,127,4,forward,11496,82.11
9,208,207,4,backward,8088,57.77
9,209,127,4,backward,11226,80.19
9,209,210,4,forward,17700,126.43
9,210,209,4,backward,11931,85.22
9,210,211,4,forward,17133,122.38
9,211,210,4,backward,13008,92.91
9,211,212,4,forward,11736,83.83
9,212,108,4,forward,8391,59.94
9,212,211,4,backward,14091,100.65
9,216,135,4,backward,17712,126.51
9,216,217,4,forward,2616,18.69
9,217,216,4,backward,17424,124.46
9,217,218,4,forward,2289,16.35
9,218,217,4,backward,13791,98.51
9,218,219,4,forward,1794,12.81
9,219,218,4,backward,11232,80.23
9,219,220,4,forward,1071,7.65
9,220,219,4,backward,7983,57.02
9,220,221,4,forward,420,3.0
9,221,220,4,backward,3294,23.53
9,153,154,5,forward,1941,26.96
9,154,153,5,backward,10374,144.08
9,154,155,5,forward,1392,19.33
9,155,154,5,backward,7779,108.04
9,155,156,5,forward,1362,18.92
9,156,155,5,backward,7629,105.96
9,156,157,5,forward,1314,18.25
9,157,156,5,backward,6891,95.71
9,157,158,5,forward,1230,17.08
9,158,157,5,backward,6564,91.17
9,158,159,5,forward,1023,14.21
9,159,158,5,backward,6060,84.17
